Frame,Conf,X1,Y1,X2,Y2,Width,Height,Modified_Temp
30396,0.66732049,0,398,2088,449,2088,51,44.7
30397,0.671898484,0,398,2088,449,2088,51,44.7
30398,0.667303979,0,398,2088,449,2088,51,44.7
30399,0.667671919,0,398,2088,449,2088,51,44.7
30400,0.670893848,0,398,2088,449,2088,51,44.7
30401,0.667161405,0,398,2088,449,2088,51,44.7
30402,0.667213917,0,398,2088,449,2088,51,44.7
30403,0.670693696,0,398,2088,449,2088,51,44.7
30404,0.770913899,1,400,2096,451,2095,51,44.7
30405,0.781639576,1,400,2096,451,2095,51,44.7
30406,0.785555422,1,400,2096,451,2095,51,44.7
30407,0.779671788,1,400,2096,451,2095,51,44.7
30408,0.779418886,1,400,2096,451,2095,51,44.7
30409,0.782341838,1,400,2096,451,2095,51,44.7
30410,0.779034555,1,400,2096,451,2095,51,44.7
30411,0.778778911,1,400,2096,451,2095,51,44.7
30412,0.780994356,1,400,2096,451,2095,51,44.7
30413,0.778732181,1,400,2096,451,2095,51,44.7
30414,0.778724492,1,400,2096,451,2095,51,44.7
30415,0.78099215,1,400,2096,451,2095,51,44.7
30416,0.77917546,1,400,2096,451,2095,51,44.7
30417,0.779124975,1,400,2096,451,2095,51,44.7
30418,0.781439602,1,400,2096,451,2095,51,44.7
30419,0.836056352,1,405,2095,456,2094,51,44.7
30420,0.835894048,1,405,2095,456,2094,51,44.7
30421,0.836547136,1,405,2096,456,2095,51,44.7
30422,0.838251412,1,405,2096,456,2095,51,44.7
30423,0.837319195,1,405,2096,456,2095,51,44.7
30424,0.8375808,1,405,2096,456,2095,51,44.7
30425,0.836971402,1,405,2096,456,2095,51,44.7
30426,0.836841643,1,405,2096,456,2095,51,44.7
30427,0.824597239,4,406,2095,458,2091,52,44.7
30428,0.825761914,4,406,2095,458,2091,52,44.7
30429,0.825689673,4,406,2095,458,2091,52,44.7
30430,0.826046288,4,406,2095,458,2091,52,44.7
30431,0.82588172,4,406,2095,458,2091,52,44.7
30432,0.825876355,4,406,2095,458,2091,52,44.7
30433,0.826169908,3,406,2095,458,2092,52,44.7
30434,0.826045871,4,406,2095,458,2091,52,44.7
30435,0.822444558,5,411,2096,462,2091,51,44.7
30436,0.821180284,5,411,2096,462,2091,51,44.7
30437,0.823065162,5,411,2096,462,2091,51,44.7
30438,0.825598955,5,411,2096,462,2091,51,44.7
30439,0.825740933,5,411,2096,462,2091,51,44.7
30440,0.824760437,5,411,2096,462,2091,51,44.7
30441,0.824946821,5,411,2096,462,2091,51,44.7
30442,0.82635957,5,411,2096,462,2091,51,44.7
30443,0.824256837,5,411,2096,462,2091,51,44.7
30444,0.824407399,5,411,2096,462,2091,51,44.7
30445,0.825819552,5,411,2096,462,2091,51,44.7
30446,0.823903084,5,411,2096,462,2091,51,44.7
30447,0.823904455,5,411,2096,462,2091,51,44.7
30448,0.825371981,5,411,2096,462,2091,51,44.7
30449,0.824154437,5,411,2096,462,2091,51,44.7
30450,0.839801013,5,416,2096,467,2091,51,44.7
30451,0.83218807,4,416,2096,467,2092,51,44.7
30452,0.832977831,4,416,2096,467,2092,51,44.7
30453,0.833629429,2,415,2098,467,2096,52,44.7
30454,0.833169281,4,416,2096,467,2092,51,44.7
30455,0.834287226,2,415,2098,467,2096,52,44.7
30456,0.834330559,2,415,2098,467,2096,52,44.7
30457,0.833288014,4,416,2096,467,2092,51,44.7
30458,0.834205627,2,415,2097,467,2095,52,44.7
30459,0.834233999,2,415,2098,467,2096,52,44.7
30460,0.833500504,4,416,2096,467,2092,51,44.7
30461,0.834311068,2,415,2098,467,2096,52,44.7
30462,0.834311068,2,415,2098,467,2096,52,44.7
30463,0.833716452,4,416,2096,467,2092,51,44.7
30464,0.834251881,2,415,2097,467,2095,52,44.7
30465,0.847138941,2,422,2095,473,2093,51,44.7
30466,0.848006368,2,422,2095,473,2093,51,44.7
30467,0.837329507,2,422,2095,473,2093,51,44.7
30468,0.837700665,2,422,2095,473,2093,51,44.7
30469,0.837303221,2,422,2095,473,2093,51,44.7
30470,0.836430192,2,422,2095,473,2093,51,44.7
30471,0.80443579,0,422,2096,474,2096,52,44.7
30472,0.805730999,0,422,2096,474,2096,52,44.7
30473,0.804153979,0,422,2097,474,2097,52,44.7
30474,0.80408895,0,422,2096,474,2096,52,44.7
30475,0.804595053,0,422,2096,474,2096,52,44.7
30476,0.80497098,0,422,2096,474,2096,52,44.7
30477,0.805029809,0,422,2097,474,2097,52,44.7
30478,0.804722488,0,422,2096,474,2096,52,44.7
30479,0.804957926,0,422,2097,474,2097,52,44.7
30480,0.804971874,0,422,2097,474,2097,52,44.7
30481,0.844250143,2,427,2094,477,2092,50,44.7
30482,0.840109766,2,427,2094,477,2092,50,44.7
30483,0.839716077,2,427,2094,477,2092,50,44.7
30484,0.837512553,2,427,2094,477,2092,50,44.7
30485,0.839251578,2,427,2094,477,2092,50,44.7
30486,0.838784575,2,427,2094,477,2092,50,44.7
30487,0.838125348,2,427,2094,477,2092,50,44.7
30488,0.839572906,2,427,2094,477,2092,50,44.7
30489,0.839396,2,427,2094,477,2092,50,44.7
30490,0.837849021,2,427,2094,477,2092,50,44.7
30491,0.84006989,2,427,2094,477,2092,50,44.7
30492,0.840013981,2,427,2094,477,2092,50,44.7
30493,0.838964999,2,427,2094,477,2092,50,44.7
30494,0.840296209,2,427,2094,477,2092,50,44.7
30495,0.840259731,2,427,2094,477,2092,50,44.7
30496,0.839292467,2,427,2094,477,2092,50,44.7
30497,0.801974595,1,431,2094,481,2093,50,44.7
30498,0.814904332,1,431,2094,481,2093,50,44.7
30499,0.819031954,1,431,2094,481,2093,50,44.7
30500,0.814542174,1,431,2094,481,2093,50,44.7
30501,0.813867331,1,431,2094,481,2093,50,44.7
30502,0.814310074,1,431,2094,481,2093,50,44.7
30503,0.8147313,1,431,2094,481,2093,50,44.7
30504,0.813673377,1,431,2094,481,2093,50,44.7
30505,0.81479454,1,431,2094,481,2093,50,44.7
30506,0.813899338,1,431,2094,481,2093,50,44.7
30507,0.81404537,1,431,2094,481,2093,50,44.7
30508,0.814850807,1,431,2094,481,2093,50,44.7
30509,0.816225886,1,431,2094,481,2093,50,44.7
30510,0.816161096,1,431,2094,481,2093,50,44.7
30511,0.817550182,1,431,2094,481,2093,50,44.7
30512,0.723056495,1,433,2094,483,2093,50,44.7
30513,0.720181525,1,433,2094,483,2093,50,44.7
30514,0.723709881,1,433,2094,483,2093,50,44.7
30515,0.693917751,2,432,2097,483,2095,51,44.7
30516,0.694028556,2,432,2097,483,2095,51,44.7
30517,0.694473982,2,432,2097,483,2095,51,44.7
30518,0.692642272,2,432,2097,483,2095,51,44.7
30519,0.692658126,2,432,2097,483,2095,51,44.7
30520,0.692748666,2,432,2097,483,2095,51,44.7
30521,0.692890108,2,432,2097,483,2095,51,44.7
30522,0.692877114,2,432,2097,483,2095,51,44.7
30523,0.693151355,2,432,2097,483,2095,51,44.7
30524,0.693140388,2,432,2097,483,2095,51,44.7
30525,0.693123519,2,432,2097,483,2095,51,44.7
30526,0.693066537,2,432,2097,483,2095,51,44.7
30527,0.693734169,2,432,2097,483,2095,51,44.7
30528,0.69345063,2,432,2097,483,2095,51,44.7
30529,0.654175997,0,433,2095,484,2095,51,44.7
30530,0.670528471,0,433,2095,484,2095,51,44.7
30531,0.667510867,0,433,2095,484,2095,51,44.7
30532,0.664899051,0,433,2095,484,2095,51,44.7
30533,0.668845713,0,433,2095,484,2095,51,44.7
30534,0.668298066,0,433,2095,484,2095,51,44.7
30535,0.66852957,0,433,2095,484,2095,51,44.7
30536,0.666173995,0,433,2095,484,2095,51,44.7
30537,0.666806102,0,433,2095,484,2095,51,44.7
30538,0.667730033,0,433,2095,484,2095,51,44.7
30539,0.667743444,0,433,2095,484,2095,51,44.7
30540,0.667795837,0,433,2095,484,2095,51,44.7
30541,0.669001877,0,433,2095,484,2095,51,44.7
30542,0.672568142,0,433,2095,484,2095,51,44.7
30543,0.669821799,0,433,2095,484,2095,51,44.7
30544,0.667029917,0,433,2094,484,2094,51,44.7
30545,0.663236737,2,433,2095,484,2093,51,44.7
30546,0.664583504,2,433,2097,484,2095,51,44.7
30547,0.663434744,2,433,2097,484,2095,51,44.7
30548,0.66562289,2,433,2095,484,2093,51,44.7
30549,0.665731132,2,433,2095,484,2093,51,44.7
30550,0.664667845,2,433,2095,484,2093,51,44.7
30551,0.666559458,2,433,2095,484,2093,51,44.7
30552,0.666568637,2,433,2095,484,2093,51,44.7
30553,0.66528374,2,433,2095,484,2093,51,44.7
30554,0.666138649,2,433,2097,484,2095,51,44.7
30555,0.666235328,2,433,2097,484,2095,51,44.7
30556,0.66535002,2,433,2097,484,2095,51,44.7
30557,0.666809916,2,433,2097,484,2095,51,44.7
30558,0.666629672,2,433,2097,484,2095,51,44.7
30559,0.646706283,1,433,2095,484,2094,51,44.7
30560,0.645031035,0,433,2095,484,2095,51,44.7
30561,0.644833863,0,433,2095,484,2095,51,44.7
30562,0.647988677,0,433,2095,484,2095,51,44.7
30563,0.645362794,0,433,2095,484,2095,51,44.7
30564,0.646760285,0,433,2095,484,2095,51,44.7
30565,0.648582041,0,433,2095,484,2095,51,44.7
30566,0.64567256,1,433,2095,484,2094,51,44.7
30567,0.644319296,0,433,2095,484,2095,51,44.7
30568,0.648417354,0,433,2095,484,2095,51,44.7
30569,0.644904733,0,433,2095,484,2095,51,44.7
30570,0.644489348,0,433,2095,484,2095,51,44.7
30571,0.648375273,0,433,2095,484,2095,51,44.7
30572,0.64453721,0,433,2095,484,2095,51,44.7
30573,0.644725502,0,433,2095,484,2095,51,44.7
30574,0.648455679,0,433,2095,484,2095,51,44.7
30575,0.654568136,236,440,1811,491,1575,51,44.7
30576,0.651315033,236,440,1811,491,1575,51,44.7
30577,0.651719153,236,440,1811,491,1575,51,44.7
30578,0.654821396,236,440,1811,491,1575,51,44.7
30579,0.653604448,236,440,1811,491,1575,51,44.7
30580,0.653991044,236,440,1811,491,1575,51,44.7
30581,0.65367353,236,440,1811,491,1575,51,44.7
30582,0.653802216,236,440,1811,491,1575,51,44.7
30583,0.654011548,236,440,1811,491,1575,51,44.7
30584,0.653272092,236,440,1811,491,1575,51,44.7
30585,0.653219163,236,440,1811,491,1575,51,44.7
30586,0.653941453,236,440,1811,491,1575,51,44.7
30587,0.653148651,236,440,1811,491,1575,51,44.7
30588,0.653149605,236,440,1811,491,1575,51,44.7
30589,0.653610706,236,440,1811,491,1575,51,44.7
30590,0.652776599,236,440,1811,491,1575,51,44.7
30591,0.707712114,236,448,1811,499,1575,51,44.7
30592,0.708928406,236,448,1811,499,1575,51,44.7
30593,0.709262848,236,448,1811,499,1575,51,44.7
30594,0.705731928,236,448,1811,499,1575,51,44.7
30595,0.707820892,236,448,1811,499,1575,51,44.7
30596,0.705744982,236,448,1811,499,1575,51,44.7
30597,0.705602407,236,448,1811,499,1575,51,44.7
30598,0.707253277,236,448,1811,499,1575,51,44.7
30599,0.705729902,236,448,1811,499,1575,51,44.7
30600,0.707486987,236,448,1811,499,1575,51,44.7
30601,0.719195902,236,448,1811,499,1575,51,44.7
30602,0.719327986,236,448,1811,499,1575,51,44.7
30603,0.719254673,236,448,1811,499,1575,51,44.7
30604,0.719354272,236,448,1811,499,1575,51,44.7
30605,0.692581058,236,448,1811,499,1575,51,44.7
30606,0.727627039,236,453,1811,504,1575,51,44.7
30607,0.730192006,236,453,1811,504,1575,51,44.7
30608,0.730077565,236,453,1811,504,1575,51,44.7
30609,0.730442703,236,453,1811,504,1575,51,44.7
30610,0.730450809,236,453,1811,504,1575,51,44.7
30611,0.730453908,236,453,1811,504,1575,51,44.7
30612,0.73044759,236,453,1811,504,1575,51,44.7
30613,0.730938613,236,453,1811,504,1575,51,44.7
30614,0.730371773,236,453,1811,504,1575,51,44.7
30615,0.730371773,236,453,1811,504,1575,51,44.7
30616,0.730635166,236,453,1811,504,1575,51,44.7
30617,0.730392992,236,453,1811,504,1575,51,44.7
30618,0.730285704,236,453,1811,504,1575,51,44.7
30619,0.730636299,236,453,1811,504,1575,51,44.7
30620,0.730094075,236,453,1811,504,1575,51,44.8
30621,0.715534389,236,456,1811,508,1575,52,44.8
30622,0.715440392,236,456,1811,508,1575,52,44.8
30623,0.718722641,236,456,1811,508,1575,52,44.8
30624,0.717933118,236,456,1811,508,1575,52,44.8
30625,0.718338311,236,456,1811,508,1575,52,44.8
30626,0.718279958,236,456,1811,508,1575,52,44.8
30627,0.718188107,236,456,1811,508,1575,52,44.8
30628,0.718924344,236,456,1811,508,1575,52,44.8
30629,0.718612492,236,456,1811,508,1575,52,44.8
30630,0.718528211,236,456,1811,508,1575,52,44.8
30631,0.719094574,236,456,1811,508,1575,52,44.8
30632,0.718906343,236,456,1811,508,1575,52,44.8
30633,0.718299568,236,456,1811,508,1575,52,44.8
30634,0.719009578,236,456,1811,508,1575,52,44.8
30635,0.718210697,236,456,1811,508,1575,52,44.8
30636,0.718210697,236,456,1811,508,1575,52,44.8
30637,0.718932927,236,456,1811,508,1575,52,44.8
30638,0.643476129,236,458,1811,509,1575,51,44.8
30639,0.632854104,236,458,1811,509,1575,51,44.8
30640,0.632152796,236,458,1811,509,1575,51,44.8
30641,0.63237077,236,458,1811,509,1575,51,44.8
30642,0.63234669,236,458,1811,509,1575,51,44.8
30643,0.632032871,236,458,1811,509,1575,51,44.8
30644,0.63144654,236,458,1811,509,1575,51,44.8
30645,0.631422639,236,458,1811,509,1575,51,44.8
30646,0.631577194,236,458,1811,509,1575,51,44.8
30647,0.631772578,236,458,1811,509,1575,51,44.8
30648,0.631855309,236,458,1811,509,1575,51,44.8
30649,0.631950974,236,458,1811,509,1575,51,44.8
30650,0.630937457,236,458,1811,509,1575,51,44.8
30651,0.630201757,236,458,1811,509,1575,51,44.8
30652,0.632183611,236,458,1811,509,1575,51,44.8
30653,0.630150735,236,458,1811,509,1575,51,44.8
30654,0.487533003,236,460,1811,511,1575,51,44.8
30655,0.493667364,236,460,1811,511,1575,51,44.8
30656,0.493607402,236,460,1811,511,1575,51,44.8
30657,0.495042503,236,460,1811,511,1575,51,44.8
30658,0.493626446,236,460,1811,511,1575,51,44.8
30659,0.493051916,236,460,1811,511,1575,51,44.8
30660,0.492980927,236,460,1811,511,1575,51,44.8
30661,0.493952811,236,460,1811,511,1575,51,44.8
30662,0.494206458,236,460,1811,511,1575,51,44.8
30663,0.493959606,236,460,1811,511,1575,51,44.8
30664,0.493964732,236,460,1811,511,1575,51,44.8
30665,0.493820727,236,460,1811,511,1575,51,44.8
30666,0.493836194,236,460,1811,511,1575,51,44.8
30667,0.493697733,236,460,1811,511,1575,51,44.8
30668,0.494115978,236,460,1811,511,1575,51,44.8
30669,0.38174805,184,464,1758,517,1574,53,44.8
30670,0.382349044,184,464,1758,517,1574,53,44.8
30671,0.386108458,184,464,1758,517,1574,53,44.8
30672,0.383469611,184,464,1758,517,1574,53,44.8
30673,0.380143136,184,464,1758,517,1574,53,44.8
30674,0.389431566,184,464,1758,517,1574,53,44.8
30675,0.388141513,184,464,1758,517,1574,53,44.8
30676,0.387622207,184,464,1758,517,1574,53,44.8
30677,0.387214452,184,464,1758,517,1574,53,44.8
30678,0.387256533,184,464,1758,517,1574,53,44.8
30679,0.386140466,184,464,1758,517,1574,53,44.8
30680,0.386864454,184,464,1758,517,1574,53,44.8
30681,0.387001097,184,464,1758,517,1574,53,44.8
30682,0.386115074,184,464,1758,517,1574,53,44.8
30683,0.384186476,184,464,1758,517,1574,53,44.8
30684,0.383927524,184,464,1758,517,1574,53,44.8
30685,0.536405146,341,466,1915,518,1574,52,44.8
30686,0.507085562,341,466,1915,518,1574,52,44.8
30687,0.510869026,341,466,1915,518,1574,52,44.8
30688,0.517496705,341,466,1915,518,1574,52,44.8
30689,0.513941705,341,466,1915,518,1574,52,44.8
30690,0.515178561,341,466,1915,518,1574,52,44.8
30691,0.521247089,341,466,1915,518,1574,52,44.8
30692,0.520101905,341,466,1915,518,1574,52,44.8
30693,0.52042228,341,466,1915,518,1574,52,44.8
30694,0.38384223,131,466,1705,518,1574,52,44.8
30695,0.382793069,131,466,1705,518,1574,52,44.8
30696,0.381700188,131,466,1705,518,1574,52,44.8
30697,0.384677142,131,466,1705,518,1574,52,44.8
30698,0.381423384,131,466,1705,518,1574,52,44.8
30699,0.38146162,131,466,1705,518,1574,52,44.8
30700,0.55608815,184,469,1758,520,1574,51,44.8
30701,0.560585916,184,469,1758,520,1574,51,44.8
30702,0.516382873,341,468,1915,520,1574,52,44.8
30703,0.53079778,184,469,1758,520,1574,51,44.8
30704,0.522289693,184,469,1758,520,1574,51,44.8
30705,0.52181977,184,469,1758,520,1574,51,44.8
30706,0.516674399,184,469,1758,520,1574,51,44.8
30707,0.522619545,184,469,1758,520,1574,51,44.8
30708,0.522869349,184,469,1758,520,1574,51,44.8
30709,0.52052629,184,469,1758,520,1574,51,44.8
30710,0.523849964,184,469,1758,520,1574,51,44.8
30711,0.523829997,184,469,1758,520,1574,51,44.8
30712,0.521787405,184,469,1758,520,1574,51,44.8
30713,0.523916364,184,469,1758,520,1574,51,44.8
30714,0.523918688,184,469,1758,520,1574,51,44.8
30715,0.521908998,184,469,1758,520,1574,51,44.8
30716,0.501556873,184,469,1758,520,1574,51,44.8
30717,0.513525724,184,469,1758,520,1574,51,44.8
30718,0.511853397,184,469,1758,520,1574,51,44.8
30719,0.516030073,184,469,1758,520,1574,51,44.8
30720,0.51820749,184,469,1758,520,1574,51,44.8
30721,0.518370926,184,469,1758,520,1574,51,44.8
30722,0.517008245,184,469,1758,520,1574,51,44.8
30723,0.516684532,184,469,1758,520,1574,51,44.8
30724,0.516763866,184,469,1758,520,1574,51,44.8
30725,0.518680215,184,469,1758,520,1574,51,44.8
30726,0.518573344,184,469,1758,520,1574,51,44.8
30727,0.514926434,184,469,1758,520,1574,51,44.8
30728,0.518600225,184,469,1758,520,1574,51,44.8
30729,0.518600225,184,469,1758,520,1574,51,44.8
30730,0.514397681,184,469,1758,520,1574,51,44.8
30731,0.445429534,131,469,1705,521,1574,52,44.8
30732,0.444051534,131,469,1705,521,1574,52,44.8
30733,0.482781589,131,469,1705,521,1574,52,44.8
30734,0.493345559,131,469,1705,521,1574,52,44.8
30735,0.49519527,131,469,1705,521,1574,52,44.8
30736,0.488919795,131,469,1705,521,1574,52,44.8
30737,0.490256488,131,469,1705,521,1574,52,44.8
30738,0.493607402,131,469,1705,520,1574,51,44.8
30739,0.496145338,131,469,1705,520,1574,51,44.8
30740,0.491722912,131,469,1705,520,1574,51,44.8
30741,0.491838932,131,469,1705,520,1574,51,44.8
30742,0.49488923,131,469,1705,520,1574,51,44.8
30743,0.493725866,131,469,1705,520,1574,51,44.8
30744,0.493713796,131,469,1705,520,1574,51,44.8
30745,0.496878803,131,469,1705,520,1574,51,44.8
30746,0.496025234,131,469,1705,520,1574,51,44.8
30747,0.488813013,341,467,1915,519,1574,52,44.8
30748,0.498408049,341,467,1915,519,1574,52,44.8
30749,0.494091421,341,467,1915,519,1574,52,44.8
30750,0.500479937,341,467,1915,519,1574,52,44.8
30751,0.502381682,341,467,1915,519,1574,52,44.8
30752,0.503103435,341,467,1915,519,1574,52,44.8
30753,0.503021181,341,467,1915,519,1574,52,44.8
30754,0.502913892,341,467,1915,519,1574,52,44.8
30755,0.502637386,341,467,1915,519,1574,52,44.8
30756,0.502637386,341,467,1915,519,1574,52,44.8
30757,0.502616346,341,467,1915,519,1574,52,44.8
30758,0.502361476,341,467,1915,519,1574,52,44.8
30759,0.502512217,341,467,1915,519,1574,52,44.8
30760,0.502464652,341,467,1915,519,1574,52,44.8
30761,0.501820803,341,467,1915,519,1574,52,44.8
30762,0.439742416,184,465,1758,518,1574,53,44.8
30763,0.450662971,183,465,1758,518,1575,53,44.8
30764,0.448156327,183,465,1758,518,1575,53,44.8
30765,0.446232826,184,465,1758,518,1574,53,44.8
30766,0.449635088,184,465,1758,518,1574,53,44.8
30767,0.446855098,184,465,1758,518,1574,53,44.8
30768,0.447254688,184,465,1758,518,1574,53,44.8
30769,0.448773652,184,465,1758,518,1574,53,44.8
30770,0.446513295,184,465,1758,518,1574,53,44.8
30771,0.44654268,184,465,1758,518,1574,53,44.8
30772,0.448230028,184,465,1758,518,1574,53,44.8
30773,0.446440965,184,465,1758,518,1574,53,44.8
30774,0.446312338,184,465,1758,518,1574,53,44.8
30775,0.448080391,184,465,1758,518,1574,53,44.8
30776,0.445626378,184,465,1758,518,1574,53,44.8
30777,0.445717096,184,465,1758,518,1574,53,44.8
30778,0.52347219,236,459,1811,512,1575,53,44.8
30779,0.52441299,236,459,1811,512,1575,53,44.8
30780,0.519252539,236,459,1811,512,1575,53,44.8
30781,0.518523335,236,459,1811,511,1575,52,44.8
30782,0.519149959,236,459,1811,511,1575,52,44.8
30783,0.554337621,236,459,1811,511,1575,52,44.8
30784,0.554948688,236,459,1811,511,1575,52,44.8
30785,0.553654253,236,459,1811,511,1575,52,44.8
30786,0.553926766,236,459,1811,511,1575,52,44.8
30787,0.554533362,236,459,1811,511,1575,52,44.8
30788,0.553045154,236,459,1811,511,1575,52,44.8
30789,0.553022563,236,459,1811,511,1575,52,44.8
30790,0.553563714,236,459,1811,511,1575,52,44.8
30791,0.553443313,236,459,1811,511,1575,52,44.8
30792,0.553447306,236,459,1811,511,1575,52,44.8
30793,0.716066062,236,456,1811,508,1575,52,44.8
30794,0.714659929,236,456,1811,508,1575,52,44.8
30795,0.711966574,236,456,1811,508,1575,52,44.8
30796,0.715157449,236,456,1811,508,1575,52,44.8
30797,0.713803887,236,456,1811,508,1575,52,44.8
30798,0.713334739,236,456,1811,508,1575,52,44.8
30799,0.715179384,236,456,1811,508,1575,52,44.8
30800,0.712877631,236,456,1811,508,1575,52,44.8
30801,0.71292603,236,456,1811,508,1575,52,44.8
30802,0.714989662,236,456,1811,508,1575,52,44.8
30803,0.713101804,236,456,1811,508,1575,52,44.8
30804,0.712932765,236,456,1811,508,1575,52,44.8
30805,0.71517539,236,456,1811,508,1575,52,44.8
30806,0.713159144,236,456,1811,508,1575,52,44.8
30807,0.713159144,236,456,1811,508,1575,52,44.8
30808,0.715149581,236,456,1811,508,1575,52,44.8
30809,0.713219881,236,456,1811,508,1575,52,44.8
30810,0.738080263,236,453,1811,504,1575,51,44.8
30811,0.745001793,236,453,1811,504,1575,51,44.8
30812,0.744209468,236,453,1811,504,1575,51,44.8
30813,0.742773116,236,453,1811,504,1575,51,44.8
30814,0.742902756,236,453,1811,504,1575,51,44.8
30815,0.742560804,236,453,1811,504,1575,51,44.8
30816,0.742809474,236,453,1811,504,1575,51,44.8
30817,0.742977023,236,453,1811,504,1575,51,44.8
30818,0.742373407,236,453,1811,504,1575,51,44.8
30819,0.74245441,236,453,1811,504,1575,51,44.8
30820,0.742675662,236,453,1811,504,1575,51,44.8
30821,0.742350459,236,453,1811,504,1575,51,44.8
30822,0.742263138,236,453,1811,504,1575,51,44.8
30823,0.742569983,236,453,1811,504,1575,51,44.8
30824,0.72280246,236,450,1811,501,1575,51,44.8
30825,0.71509105,236,450,1811,501,1575,51,44.8
30826,0.709186375,236,450,1811,501,1575,51,44.8
30827,0.711498916,236,450,1811,501,1575,51,44.8
30828,0.711611092,236,450,1811,501,1575,51,44.8
30829,0.71155715,236,450,1811,501,1575,51,44.8
30830,0.709968209,236,450,1811,501,1575,51,44.8
30831,0.710862756,236,450,1811,501,1575,51,44.8
30832,0.711179376,236,450,1811,501,1575,51,44.8
30833,0.710768759,236,450,1811,501,1575,51,44.8
30834,0.710739076,236,450,1811,501,1575,51,44.8
30835,0.710983336,236,450,1811,501,1575,51,44.8
30836,0.710923672,236,450,1811,501,1575,51,44.8
30837,0.710897923,236,450,1811,501,1575,51,44.8
30838,0.711103976,236,450,1811,501,1575,51,44.8
30839,0.711190045,236,450,1811,501,1575,51,44.8
30840,0.711213589,236,450,1811,501,1575,51,44.8
30841,0.730556667,236,448,1811,499,1575,51,44.8
30842,0.735779941,236,448,1811,499,1575,51,44.8
30843,0.735975802,236,448,1811,499,1575,51,44.8
30844,0.73724252,236,448,1811,499,1575,51,44.8
30845,0.736401498,236,448,1811,499,1575,51,44.8
30846,0.736506462,236,448,1811,499,1575,51,44.8
30847,0.736989617,236,448,1811,499,1575,51,44.8
30848,0.736787498,236,448,1811,499,1575,51,44.8
30849,0.736658037,236,448,1811,499,1575,51,44.8
30850,0.73745203,236,448,1811,499,1575,51,44.8
30851,0.736540496,236,448,1811,499,1575,51,44.8
30852,0.736597121,236,448,1811,499,1575,51,44.8
30853,0.737253487,236,448,1811,499,1575,51,44.8
30854,0.737086952,236,448,1811,499,1575,51,44.8
30855,0.737107694,236,448,1811,499,1575,51,44.8
30856,0.70137316,236,446,1811,497,1575,51,44.8
30857,0.69807303,236,446,1811,497,1575,51,44.8
30858,0.697790921,236,446,1811,497,1575,51,44.8
30859,0.700522006,236,446,1811,497,1575,51,44.8
30860,0.699246407,236,446,1811,497,1575,51,44.8
30861,0.699284315,236,446,1811,497,1575,51,44.8
30862,0.70055443,236,446,1811,497,1575,51,44.8
30863,0.699174762,236,446,1811,497,1575,51,44.8
30864,0.699174643,236,446,1811,497,1575,51,44.8
30865,0.700319588,236,446,1811,497,1575,51,44.8
30866,0.698656321,236,446,1811,497,1575,51,44.8
30867,0.698663831,236,446,1811,497,1575,51,44.8
30868,0.700378954,236,446,1811,497,1575,51,44.8
30869,0.716511965,236,446,1811,497,1575,51,44.8
30870,0.715927243,236,446,1811,497,1575,51,44.8
30871,0.716989517,236,446,1811,497,1575,51,44.8
30872,0.673919857,236,443,1810,494,1574,51,44.8
30873,0.673400164,236,443,1810,494,1574,51,44.8
30874,0.677275598,236,443,1810,494,1574,51,44.8
30875,0.677659214,236,443,1810,494,1574,51,44.8
30876,0.676344573,236,443,1810,494,1574,51,44.8
30877,0.677243114,236,443,1810,494,1574,51,44.8
30878,0.677188993,236,443,1810,494,1574,51,44.8
30879,0.677057505,236,443,1810,494,1574,51,44.8
30880,0.677430451,236,443,1810,494,1574,51,44.8
30881,0.676290751,236,443,1810,494,1574,51,44.8
30882,0.676323712,236,443,1810,494,1574,51,44.8
30883,0.676866353,236,443,1810,494,1574,51,44.8
30884,0.676288188,236,443,1810,494,1574,51,44.8
30885,0.676288188,236,443,1810,494,1574,51,44.8
30886,0.6770069,236,443,1810,494,1574,51,44.8
30887,0.693558872,236,441,1811,492,1575,51,44.8
30888,0.689381421,236,441,1811,492,1575,51,44.8
30889,0.689947784,236,441,1811,492,1575,51,44.8
30890,0.689470172,236,441,1811,492,1575,51,44.8
30891,0.68823576,236,441,1811,492,1575,51,44.8
30892,0.688829362,236,441,1811,492,1575,51,44.8
30893,0.689848959,236,441,1811,492,1575,51,44.8
30894,0.689765394,236,441,1811,492,1575,51,44.8
30895,0.689468563,236,441,1811,492,1575,51,44.8
30896,0.68984127,236,441,1811,492,1575,51,44.8
30897,0.689791322,236,441,1811,492,1575,51,44.8
30898,0.689703107,236,441,1811,492,1575,51,44.8
30899,0.689923465,236,441,1811,492,1575,51,44.8
30900,0.689597785,236,441,1811,492,1575,51,44.8
30901,0.689993441,236,441,1811,492,1575,51,44.8
30902,0.690227628,236,441,1811,492,1575,51,44.8
30903,0.654428065,236,440,1811,491,1575,51,44.8
30904,0.652696669,236,440,1811,491,1575,51,44.8
30905,0.655960679,236,440,1811,491,1575,51,44.8
30906,0.653020322,236,440,1811,491,1575,51,44.8
30907,0.649714947,236,440,1811,491,1575,51,44.8
30908,0.6522879,236,440,1811,491,1575,51,44.8
30909,0.652278304,236,440,1811,491,1575,51,44.8
30910,0.649422646,236,440,1811,491,1575,51,44.8
30911,0.652912557,236,440,1811,491,1575,51,44.8
30912,0.652194381,236,440,1811,491,1575,51,44.8
